Name,Description,Size,Host Key
FNB45,First National Bank Building,200,10246-1
NCB1,New Commerce Building,300,11309-2
NCB1,New Commerce Building,300,11309-1
FNB37,First National Bank Building,150,11310-2
FNB37,First National Bank Building,150,11310-1
MPB4,DJ Du Plessie Building,30,11313-1
CLM24,CLM Building,30,11314-1
NCB1,New Commerce Building,300,11307-2
NCB1,New Commerce Building,300,11307-1
FNB37,First National Bank Building,150,11308-2
FNB37,First National Bank Building,150,11308-1
CLM24,CLM Building,30,11311-1
OGS2,Old Grand Stand Building,30,11312-1
NCB1,New Commerce Building,300,11315-2
NCB1,New Commerce Building,300,11315-1
FNB37,First National Bank Building,150,11316-1
FNB37,First National Bank Building,150,11316-2
CLM24,CLM Building,30,11318-1
CLM26,CLM Building,30,#SPLUS09708F
NCB1,New Commerce Building,300,11321-2
NCB1,New Commerce Building,300,11321-1
FNB37,First National Bank Building,150,11317-1
FNB37,First National Bank Building,150,11317-2
OGS2,Old Grand Stand Building,30,11320-1
LB145,Law Building,100,2456-1
LB145,Law Building,100,2456-2
LB145,Law Building,100,2456-3
LB143,Law Building,100,11303-3
LB143,Law Building,100,11303-1
LB145,Law Building,100,11303-2
FNB148,First National Bank Building,80,11326-1
LB146,Law Building,80,2459-1
LB146,Law Building,50,2459-2
LB146,Law Building,80,2459-3
FNB47,First National Bank Building,200,8141-1
FNB47,First National Bank Building,200,8141-2
CLM24,CLM Building,30,8142-1
LB143,Law Building,30,10101-2
LB143,Law Building,30,10101-1
LB143,Law Building,30,10101-4
LB143,Law Building,30,10102-2
LB143,Law Building,30,10102-1
LB143,Law Building,30,10102-3
LB143,Law Building,30,10103-2
LB143,Law Building,30,10103-1
LB143,Law Building,30,10103-3
LB143,Law Building,30,10100-2
LB143,Law Building,30,10100-1
LB143,Law Building,30,10100-3
WSS2,Wits Science Stadium,430,2514-1
WSS2,Wits Science Stadium,430,2514-4
WSS2,Wits Science Stadium,430,2514-5
C9,Humphrey Raikes Building,312,2513-1
C9,Humphrey Raikes Building,180,2513-2
C9,Humphrey Raikes Building,312,2513-3
C9,Humphrey Raikes Building,300,2512-2
C9,Humphrey Raikes Building,300,2512-3
C9,Humphrey Raikes Building,300,2512-1
GH403,Gate House Building,65,11150-1
GH403,Gate House Building,65,2515-2
GH403,Gate House Building,65,10110-1
GH600,Gate House Building,40,10723-1
GH403,Gate House Building,65,10723-2
GH403,Gate House Building,65,10723-3
GH403,Gate House Building,65,10111-2
GH403,Gate House Building,65,10111-1
P115,Physics Building,200,2517-3
U1,Umthombo Building,200,2517-1
C9,Humphrey Raikes Building,200,2517-2
C9,Humphrey Raikes Building,300,10164-6
C9,Humphrey Raikes Building,300,10164-4
C9,Humphrey Raikes Building,300,10164-1
OLS1,Oppenheimer Life Sciences,300,7910-4
OLS1,Oppenheimer Life Sciences,300,7910-6
OLS1,Oppenheimer Life Sciences,300,7910-1
SH6,Solomon Mahlangu House Ground floor,250,8222-5
C9,Humphrey Raikes Building,275,8222-6
C9,Humphrey Raikes Building,275,8222-8
C9,Humphrey Raikes Building,275,8222-7
C9,Humphrey Raikes Building,275,8221-4
C9,Humphrey Raikes Building,275,8221-5
FNB102,First National Bank Building,250,8221-3
C9,Humphrey Raikes Building,275,8221-2
U10,Umthombo Building,200,11788-1
GH600,Gate House Building,50,11787-2
GH600,Gate House Building,40,11787-1
CBEH,Robert Sobukwe Building 2nd floor,130,10747-1
C6,Humphrey Raikes Building,130,2518-3
WB2,Wartenweiler Library Basement,100,2518-2
C6,Humphrey Raikes Building,130,#SPLUSCE16CB
C6,Humphrey Raikes Building,130,2519-4
C6,Humphrey Raikes Building,130,2519-3
OLS5,Oppenheimer Life Sciences,30,8996-3
OLS5,Oppenheimer Life Sciences,30,8996-1
OLS5,Oppenheimer Life Sciences,30,8996-2
B111,Biology Building,150,2522-3
OLS3,Oppenheimer Life Sciences,170,2522-2
SHWWDH,Solomon Mahlangu House B1,170,10761-1
C6,Humphrey Raikes Building,100,10753-4
C6,Humphrey Raikes Building,100,10753-3
C6,Humphrey Raikes Building,100,10753-1
C6,Humphrey Raikes Building,100,10753-2
C6,Humphrey Raikes Building,120,2523-4
C6,Humphrey Raikes Building,120,2523-3
C6,Humphrey Raikes Building,120,2523-2
C6,Humphrey Raikes Building,120,2524-4
C6,Humphrey Raikes Building,120,2524-3
C6,Humphrey Raikes Building,120,2524-2
WB2,Wartenweiler Library Basement,80,2528-3
C6,Humphrey Raikes Building,80,2528-4
GHLG2,Gate House Building,80,2528-2
GHLG2,Gate House Building,70,2529-3
C312,Humphrey Raikes Building,70,2529-4
BP016,Bernard Price Building,70,2529-2
WSS5,Wits Science Stadium,250,9385-1
CB228,Robert Sobukwe Building 2nd floor,160,9503-1
CBEH,Robert Sobukwe Building 2nd floor,210,9508-1
CBEH,Robert Sobukwe Building 2nd floor,200,9928-1
C312,Humphrey Raikes Building,60,7688-1
CB128,Robert Sobukwe Building 1st floor,60,7689-1
OLS2,Oppenheimer Life Sciences,120,2577-1
OLS3,Oppenheimer Life Sciences,200,2577-2
FH,Flower Hall,200,7692-1
CB142,Robert Sobukwe Building 1st floor,200,2578-3
CB241,Robert Sobukwe Building 2nd floor,200,2578-2
FH,Flower Hall,200,7691-1
FH,Flower Hall,200,7691-2
SH3118,Solomon Mahlangu House 3rd floor,88,9622-2
SH3118,Solomon Mahlangu House 3rd floor,88,9622-1
SH3113,Solomon Mahlangu House 3rd floor,88,9622-3
GH403,Gate House Building,70,9939-1
SH3118,Solomon Mahlangu House 3rd floor,70,9938-1
H208,Hillman Building,70,9623-1
SHB3,Solomon Mahlangu House B1,84,10655-3
U11,Umthombo Building,84,10655-1
SHB3,Solomon Mahlangu House B1,84,10655-2
RW5,Richard Ward Building,80,10170-1
OLS2,Oppenheimer Life Sciences,200,2583-1
FNB36,First National Bank Building,200,2583-2
CB228,Robert Sobukwe Building 2nd floor,100,8013-1
CB228,Robert Sobukwe Building 2nd floor,100,8013-2
CB241,Robert Sobukwe Building 2nd floor,200,2584-1
OLS3,Oppenheimer Life Sciences,200,2584-2
CB142,Robert Sobukwe Building 1st floor,150,7684-1
U1,Umthombo Building,200,7684-2
CB241,Robert Sobukwe Building 2nd floor,200,2586-1
FH,Flower Hall,200,8015-1
P115,Physics Building,230,9906-2
P115,Physics Building,230,9906-1
LB145,Law Building,50,2588-4
A2,John Moffat Building,50,2588-6
C6,Humphrey Raikes Building,50,2588-3
C6,Humphrey Raikes Building,50,2588-5
SH3118,Solomon Mahlangu House 3rd floor,88,10840-1
CB15,Robert Sobukwe Building Ground floor,50,2589-1
RW5,Richard Ward Building,100,10841-1
FNB5,First National Bank Building,200,10673-2
FNB5,First National Bank Building,200,10673-1
CB149,Robert Sobukwe Building 1st floor,50,2590-3
SH3118,Solomon Mahlangu House 3rd floor,50,2590-1
SH3118,Solomon Mahlangu House 3rd floor,50,2590-2
OLS2,Oppenheimer Life Sciences,200,2591-2
OLS2,Oppenheimer Life Sciences,200,2591-1
GHLG2,Gate House Building,50,2592-1
GHLG2,Gate House Building,50,2592-2
RW4,Richard Ward Building,100,9959-1
GHLG2,Gate House Building,82,#SPLUSC67CBE
B121,Biology Building,50,2593-2
A2,John Moffat Building,50,2593-1
B121,Biology Building,50,9957-1
CB241,Robert Sobukwe Building 2nd floor,200,2594-1
CBEH,Robert Sobukwe Building 2nd floor,200,9505-1
GHLG2,Gate House Building,50,2595-1
GH403,Gate House Building,84,9958-1
RW4,Richard Ward Building,100,8556-1
GHLG2,Gate House Building,80,2596-2
SHB1,Solomon Mahlangu House B1,50,2597-2
GHLG2,Gate House Building,50,2597-1
CB128,Robert Sobukwe Building 1st floor,60,10163-1
OLS6,Oppenheimer Life Sciences,50,8557-1
RW5,Richard Ward Building,50,9937-1
GLT,Geo Sciences Building,200,9386-1
CB142,Robert Sobukwe Building 1st floor,200,9386-2
P115,Physics Building,210,9387-1
OGS4,Old Grand Stand Building,80,2598-1
A2,John Moffat Building,50,2599-2
LB146,Law Building,50,2599-1
CB230,Robert Sobukwe Building 2nd floor,50,9933-1
GLT,Geo Sciences Building,220,2602-1
CB228,Robert Sobukwe Building 2nd floor,120,9509-1
CB241,Robert Sobukwe Building 2nd floor,200,2603-1
CB117,Robert Sobukwe Building 1st floor,100,2604-1
RW5,Richard Ward Building,50,9511-1
U2,Umthombo Building,150,2605-1
CB38,Robert Sobukwe Building Ground floor,210,2606-1
OGS4,Old Grand Stand Building,120,2607-1
CB117,Robert Sobukwe Building 1st floor,120,2608-1
CBEH,Robert Sobukwe Building 2nd floor,120,10659-1
CB142,Robert Sobukwe Building 1st floor,120,2609-1
RW5,Richard Ward Building,100,9930-1
P115,Physics Building,200,9388-2
P115,Physics Building,200,9388-1
SHWWDH,Solomon Mahlangu House B1,200,9931-1
CB241,Robert Sobukwe Building 2nd floor,210,2772-3
CB241,Robert Sobukwe Building 2nd floor,210,2772-1
CB241,Robert Sobukwe Building 2nd floor,210,2772-2
SHWWDH,Solomon Mahlangu House B1,210,7679-1
GLT,Geo Sciences Building,210,2773-3
P115,Physics Building,210,2773-2
CB38,Robert Sobukwe Building Ground floor,210,10816-3
CB38,Robert Sobukwe Building Ground floor,210,10816-1
CB38,Robert Sobukwe Building Ground floor,210,10816-2
CB129,Robert Sobukwe Building 1st floor,30,7678-7
CB223,Robert Sobukwe Building 2nd floor,30,7678-6
SH3120D,Solomon Mahlangu House 3rd floor,30,7678-4
SH3124,Solomon Mahlangu House 3rd floor,30,7678-3
CB227,Robert Sobukwe Building 2nd floor,30,7678-1
CB47,Robert Sobukwe Building Ground floor,30,7678-18
CB41,Robert Sobukwe Building Ground floor,30,7678-17
CB226,Robert Sobukwe Building 2nd floor,30,7678-16
CB246,Robert Sobukwe Building 2nd floor,30,7678-15
CB223,Robert Sobukwe Building 2nd floor,30,7678-14
CB129,Robert Sobukwe Building 1st floor,30,7678-13
CB227,Robert Sobukwe Building 2nd floor,30,7678-12
SHBC,Solomon Mahlangu House B1,30,7678-11
SH3120D,Solomon Mahlangu House 3rd floor,30,7678-10
CB47,Robert Sobukwe Building Ground floor,30,7678-9
CB226,Robert Sobukwe Building 2nd floor,30,7678-19
CB41,Robert Sobukwe Building Ground floor,30,7678-22
CB246,Robert Sobukwe Building 2nd floor,30,7678-21
SH3124,Solomon Mahlangu House 3rd floor,30,7678-20
H208,Hillman Building,80,9402-2
H208,Hillman Building,80,9402-1
H208,Hillman Building,80,2775-3
H208,Hillman Building,80,2775-4
H7,Hillman Building,70,2775-2
H7,Hillman Building,80,2775-1
CB38,Robert Sobukwe Building Ground floor,210,2776-1
U1,Umthombo Building,210,2776-2
H208,Hillman Building,80,9845-3
H208,Hillman Building,80,9845-4
H208,Hillman Building,80,9845-2
H208,Hillman Building,80,9845-1
CB215,Robert Sobukwe Building 2nd floor,115,2778-1
C6,Humphrey Raikes Building,120,2778-2
CB15,Robert Sobukwe Building Ground floor,115,2778-3
P114,Physics Building,120,2780-1
CB142,Robert Sobukwe Building 1st floor,120,2780-2
U3,Umthombo Building,120,2780-3
B111,Biology Building,190,2782-3
B111,Biology Building,190,2782-1
U11,Umthombo Building,150,2782-2
CB215,Robert Sobukwe Building 2nd floor,115,2783-1
CB215,Robert Sobukwe Building 2nd floor,115,2783-2
CB215,Robert Sobukwe Building 2nd floor,115,2783-3
CB241,Robert Sobukwe Building 2nd floor,210,2785-2
P115,Physics Building,210,2785-1
FNB5,First National Bank Building,180,9400-2
CB241,Robert Sobukwe Building 2nd floor,180,9400-3
CB38,Robert Sobukwe Building Ground floor,180,9400-1
H7,Hillman Building,70,2787-1
SHB1,Solomon Mahlangu House B1,70,2787-3
LB146,Law Building,70,2787-2
H7,Hillman Building,70,2789-2
H7,Hillman Building,70,2789-1
H7,Hillman Building,70,2789-3
WB2,Wartenweiler Library Basement,100,2790-1
H208,Hillman Building,70,2790-2
U2,Umthombo Building,100,10496-1
H7,Hillman Building,70,2792-3
H7,Hillman Building,70,2792-1
C312,Humphrey Raikes Building,50,2792-2
H7,Hillman Building,70,2794-3
H7,Hillman Building,70,2794-1
H7,Hillman Building,70,2794-2
H7,Hillman Building,70,2796-1
H7,Hillman Building,70,2796-2
H7,Hillman Building,70,2796-3
CB15,Robert Sobukwe Building Ground floor,130,2798-1
OGS4,Old Grand Stand Building,130,2798-2
C6,Humphrey Raikes Building,120,2798-3
SHB1,Solomon Mahlangu House B1,120,2800-3
SHB1,Solomon Mahlangu House B1,100,2800-2
CB241,Robert Sobukwe Building 2nd floor,140,2800-1
H7,Hillman Building,70,2802-3
H7,Hillman Building,70,2802-4
H7,Hillman Building,70,2802-2
H208,Hillman Building,70,2803-2
H7,Hillman Building,70,2803-3
H208,Hillman Building,70,2803-1
H7,Hillman Building,93,2804-1
H7,Hillman Building,93,2804-3
H7,Hillman Building,93,2804-4
H7,Hillman Building,93,2804-2
H112,Hillman Building,70,2806-2
H112,Hillman Building,70,2806-3
H112,Hillman Building,70,2806-1
H112,Hillman Building,93,2808-1
H112,Hillman Building,93,2808-3
H112,Hillman Building,93,2808-2
H112,Hillman Building,93,2811-1
H112,Hillman Building,93,2811-2
H112,Hillman Building,93,2811-3
H112,Hillman Building,93,2812-1
H112,Hillman Building,93,2813-2
H112,Hillman Building,93,2813-3
H112,Hillman Building,93,2813-1
H112,Hillman Building,93,2816-1
H112,Hillman Building,93,2816-2
H112,Hillman Building,93,2816-3
H208,Hillman Building,93,8778-2
H208,Hillman Building,93,8778-1
WSS1,Wits Science Stadium,250,10724-1
FNB37,First National Bank Building,140,10725-1
WSS3,Wits Science Stadium,250,10727-2
FNB35,First National Bank Building,140,10729-1
WSS1,Wits Science Stadium,140,10730-1
FNB36,First National Bank Building,140,10737-1
NCB3,New Commerce Building,250,10741-1
FNB36,First National Bank Building,140,10742-1
CM1,CoM Building,100,10762-1
RW4,Richard Ward Building,1,10763-1
FNB36,First National Bank Building,150,10754-1
SHWWDH,Solomon Mahlangu House B1,100,10755-1
FNB36,First National Bank Building,150,10744-1
SHWWDH,Solomon Mahlangu House B1,150,10745-1
CLM102,CLM Building,130,10981-2
FNB5,First National Bank Building,150,10981-1
CB228,Robert Sobukwe Building 2nd floor,150,10982-1
CM1,CoM Building,1,10758-1
RW4,Richard Ward Building,1,10759-1
FNB5,First National Bank Building,150,10173-1
CLM102,CLM Building,50,10748-1
FNB36,First National Bank Building,150,10750-1
CB228,Robert Sobukwe Building 2nd floor,100,10772-1
G201,Geo Sciences Building,100,10765-1
CB228,Robert Sobukwe Building 2nd floor,1,10766-1
OGS4,Old Grand Stand Building,100,10774-1
CB128,Robert Sobukwe Building 1st floor,100,10775-1
C6,Humphrey Raikes Building,45,10780-1
FNB148,First National Bank Building,50,10781-1
G201,Geo Sciences Building,100,10768-1
CB128,Robert Sobukwe Building 1st floor,100,10769-1
G201,Geo Sciences Building,50,10783-1
FNB148,First National Bank Building,50,10784-1
WSS104 (Esorfranki Room),Wits Science Stadium,45,10777-1
NCB148,New Commerce Building,45,10778-1
SHB3,Solomon Mahlangu House B1,120,3306-1
SHB3,Solomon Mahlangu House B1,120,3306-5
SHB3,Solomon Mahlangu House B1,120,3306-4
SHB1,Solomon Mahlangu House B1,120,3306-3
SHB2,Solomon Mahlangu House B1,120,3307-1
SHB2,Solomon Mahlangu House B1,120,3307-5
SHB3,Solomon Mahlangu House B1,120,3307-4
SHB3,Solomon Mahlangu House B1,120,3307-3
NCB1,New Commerce Building,350,3441-3
NCB1,New Commerce Building,350,3441-2
NCB151,New Commerce Building,30,7661-1
NCB3,New Commerce Building,150,3442-3
FNB45,First National Bank Building,150,3442-2
CLM25,CLM Building,30,7662-6
NCB1,New Commerce Building,350,8617-1
NCB1,New Commerce Building,350,8617-2
NCB1,New Commerce Building,350,8618-3
NCB1,New Commerce Building,350,8618-1
MPT,DJ Du Plessie Building,350,8619-1
MPT,DJ Du Plessie Building,350,8619-2
NCB2,New Commerce Building,200,8620-1
NCB2,New Commerce Building,200,8620-2
FNB45,First National Bank Building,180,8621-2
FNB45,First National Bank Building,180,8621-1
FNB45,First National Bank Building,180,8622-1
FNB45,First National Bank Building,180,8622-2
OGS4,Old Grand Stand Building,100,8623-1
NCB4,New Commerce Building,100,8623-2
NCB4,New Commerce Building,130,8624-2
NCB3,New Commerce Building,200,8624-1
NCB1,New Commerce Building,350,8625-1
NCB1,New Commerce Building,350,8625-2
NCB1,New Commerce Building,300,8626-2
NCB1,New Commerce Building,300,8626-1
MPT,DJ Du Plessie Building,300,8627-1
MPT,DJ Du Plessie Building,300,8627-2
NCB2,New Commerce Building,250,9968-2
NCB2,New Commerce Building,250,9968-1
NCB2,New Commerce Building,250,9968-3
NCB1,New Commerce Building,350,8628-3
NCB1,New Commerce Building,350,8628-1
FNB40,First National Bank Building,25,9969-1
FNB157,First National Bank Building,30,9431-1
NCB2,New Commerce Building,250,9970-2
NCB2,New Commerce Building,250,9970-1
NCB2,New Commerce Building,250,9970-3
NCB1,New Commerce Building,350,8649-1
NCB1,New Commerce Building,350,8649-2
WSS204,Wits Science Stadium,30,9971-1
WSS112,Wits Science Stadium,30,9432-11
FNB45,First National Bank Building,200,3451-1
FNB45,First National Bank Building,200,3451-2
WSS202,Wits Science Stadium,30,7663-1
NCB1,New Commerce Building,350,3452-1
NCB1,New Commerce Building,350,3452-3
CLM24,CLM Building,30,7664-1
OLS2,Oppenheimer Life Sciences,180,3455-1
FNB33,First National Bank Building,180,3455-2
FNB47,First National Bank Building,150,3456-1
FNB47,First National Bank Building,180,3456-4
FNB47,First National Bank Building,180,3456-2
NCB3,New Commerce Building,180,10695-1
NCB1,New Commerce Building,300,4044-2
SHBB,Solomon Mahlangu House B1,30,8564-5
SHBC,Solomon Mahlangu House B1,30,8564-3
SH3120D,Solomon Mahlangu House 3rd floor,30,8564-2
WSS114,Wits Science Stadium,30,8564-8
WSS112,Wits Science Stadium,30,8564-7
WSS113,Wits Science Stadium,30,8564-6
WSS121,Wits Science Stadium,30,8564-1
CLM38,CLM Building,35,4045-1
CLM38,CLM Building,35,4045-2
P115,Physics Building,230,9834-1
NCB1,New Commerce Building,240,9835-1
CB129,Robert Sobukwe Building 1st floor,25,9836-10
CB226,Robert Sobukwe Building 2nd floor,25,9836-9
CB223,Robert Sobukwe Building 2nd floor,25,9836-8
CB47,Robert Sobukwe Building Ground floor,25,9836-7
CB227,Robert Sobukwe Building 2nd floor,25,9836-6
G202,Geo Sciences Building,25,9836-5
CB256,Robert Sobukwe Building 2nd floor,25,9836-3
CB246,Robert Sobukwe Building 2nd floor,25,9836-2
CB127,Robert Sobukwe Building 1st floor,25,9836-1
CB226,Robert Sobukwe Building 2nd floor,25,9836-20
CB227,Robert Sobukwe Building 2nd floor,25,9836-19
CB47,Robert Sobukwe Building Ground floor,25,9836-18
CB246,Robert Sobukwe Building 2nd floor,25,9836-16
CB253,Robert Sobukwe Building 2nd floor,25,9836-15
CB129,Robert Sobukwe Building 1st floor,25,9836-14
CB223,Robert Sobukwe Building 2nd floor,25,9836-13
CB256,Robert Sobukwe Building 2nd floor,25,9836-12
CB127,Robert Sobukwe Building 1st floor,25,9836-11
FNB153,First National Bank Building,30,9837-10
FNB115,First National Bank Building,30,9837-9
FNB119,First National Bank Building,30,9837-8
FNB157,First National Bank Building,30,9837-7
FNB121,First National Bank Building,30,9837-6
FNB123,First National Bank Building,30,9837-5
FNB125,First National Bank Building,30,9837-4
FNB103,First National Bank Building,30,9837-3
FNB161,First National Bank Building,30,9837-2
FNB159,First National Bank Building,30,9837-1
WSS3,Wits Science Stadium,250,8562-1
WSS114,Wits Science Stadium,25,9840-5
WSS121,Wits Science Stadium,25,9840-3
WSS122,Wits Science Stadium,25,9840-2
WSS206,Wits Science Stadium,25,9840-1
WSS121,Wits Science Stadium,30,4046-4
WSS204,Wits Science Stadium,30,4046-3
WSS122,Wits Science Stadium,30,4046-2
WSS206,Wits Science Stadium,30,4046-1
NCB3,New Commerce Building,250,9838-2
NCB3,New Commerce Building,250,9838-1
WSS4,Wits Science Stadium,240,4047-2
GLT,Geo Sciences Building,240,4047-3
WSS4,Wits Science Stadium,240,4047-1
GLT,Geo Sciences Building,240,4047-4
NCB3,New Commerce Building,250,9839-1
WSS4,Wits Science Stadium,300,9155-17
C9,Humphrey Raikes Building,300,9155-16
CLM24,CLM Building,30,9155-13
WSS113,Wits Science Stadium,30,9155-11
CLM26,CLM Building,30,9155-10
CLM25,CLM Building,30,9155-9
WSS112,Wits Science Stadium,30,9155-8
CB127,Robert Sobukwe Building 1st floor,20,4048-6
P115,Physics Building,140,4050-1
P115,Physics Building,140,4050-2
SH3103,Solomon Mahlangu House 3rd floor,30,4049-3
SH3120D,Solomon Mahlangu House 3rd floor,30,4049-2
SH3104,Solomon Mahlangu House 3rd floor,30,4049-1
SH2115,Solomon Mahlangu House 2nd floor,25,4049-6
SH3120A,Solomon Mahlangu House 3rd floor,30,4049-5
SH3124,Solomon Mahlangu House 3rd floor,30,4049-4
